,userId,movieId,rating
201,13858,192,1
202,8085,996,5
203,6899,730,4
204,15277,43,3
205,13045,657,4
206,5626,504,1
207,8051,60,3
208,9298,795,2
209,3158,744,3
210,8668,269,2
211,8004,636,5
212,8461,871,4
213,2962,86,4
214,9361,812,2
215,9758,162,3
216,5922,183,1
217,8145,607,1
218,14006,285,3
219,5285,637,1
220,12020,873,4
221,12386,130,2
222,11994,235,1
223,15169,320,4
224,13069,567,4
225,8571,201,1
226,8302,540,5
227,5718,360,1
228,9104,235,5
229,13416,235,3
230,6435,1,1
231,10933,30,1
232,11255,96,4
233,9317,969,4
234,9689,371,1
235,6699,127,1
236,3208,16,1
237,10787,463,2
238,13118,320,5
239,7673,886,5
240,12425,249,4
241,3390,863,1
242,6662,153,4
243,5151,410,5
244,9979,990,4
245,5534,12,3
246,3592,489,3
247,4775,12,1
248,8045,834,3
249,11421,668,4
250,7709,983,5
251,9189,50,3
252,7089,189,1
253,7796,641,4
254,5226,684,5
255,14379,370,1
256,13987,121,1
257,9771,960,2
258,7130,235,5
259,11841,131,2
260,3427,638,2
261,10504,383,2
262,14178,131,5
263,7730,744,2
264,13783,837,1
265,6610,907,1
266,15400,637,5
267,13940,859,5
268,5897,703,1
269,7156,148,3
270,2548,934,2
271,3939,208,1
272,3387,723,2
273,14097,313,1
274,3842,576,3
275,3039,324,2
276,7850,856,1
277,1092,12,1
278,10359,390,3
279,7518,573,5
280,7003,950,1
281,11466,598,1
282,11145,801,5
283,9924,50,3
284,8046,636,1
285,5615,235,3
286,12223,983,2
287,3168,35,4
288,6421,30,2
289,2680,934,3
290,4484,654,3
291,12409,395,5
292,7356,573,1
293,10889,413,5
294,9656,252,5
295,5005,695,5
296,3892,964,4
297,3197,464,2
298,6001,681,2
299,11712,996,5
300,3513,961,3
301,11030,576,4
302,13586,933,1
303,12174,383,4
304,14740,383,3
305,10142,441,3
306,8231,865,4
307,9363,921,1
308,12080,215,5
309,11787,996,1
310,7924,249,1
311,2498,747,3
312,10485,336,5
313,5584,461,1
314,12357,668,5
315,13977,894,2
316,7875,778,5
317,13430,944,5
318,6093,442,3
319,8636,12,2
320,7664,320,4
321,6099,597,3
322,14449,234,5
323,9249,395,4
324,8165,192,2
325,8265,563,1
326,13952,292,5
327,11807,235,5
328,13787,700,1
329,6277,814,1
330,11284,701,2
331,9018,239,5
332,11009,837,1
333,11568,35,5
334,13791,700,5
335,6832,573,1
336,9345,655,1
337,6927,740,4
338,4030,812,2
339,13980,269,1
340,13492,292,1
341,10034,983,5
342,9285,342,1
343,15179,270,5
344,11270,930,3
345,3377,292,3
346,9747,240,1
347,4240,860,1
348,10266,795,5
349,10754,292,4
350,4571,622,1
351,14129,817,1
352,8910,383,4
353,4444,238,1
354,14173,115,5
355,12330,189,2
356,1753,108,1
357,6202,694,1
358,6474,282,1
359,12308,320,3
360,9668,235,5
361,5276,158,4
362,13086,383,2
363,10918,643,3
364,9538,858,1
365,6463,625,3
366,11005,792,5
367,8763,793,5
368,14999,211,1
369,7187,767,1
370,6447,382,1
371,6126,292,5
372,5488,814,2
373,10619,744,5
374,14998,756,4
375,4412,74,1
376,12800,706,5
377,5863,527,4
378,7524,949,3
379,10542,473,1
380,5141,238,2
381,7719,260,1
382,4274,76,5
383,6126,992,5
384,12077,720,1
385,8435,586,1
386,15173,50,3
387,9237,149,1
388,10917,812,1
389,5668,50,5
390,10015,121,4
391,15206,396,5
392,4977,946,1
393,3510,173,1
394,10656,941,5
395,10183,45,3
396,8979,127,3
397,12717,184,5
398,1112,333,4
399,10071,96,2
400,14835,395,4
401,8222,563,2
402,11858,741,5
403,7547,524,1
404,6069,49,3
405,11676,34,4
406,12635,170,1
407,14486,672,5
408,11473,597,5
409,11674,292,3
410,9679,607,4
411,4524,479,1
412,6627,581,1
413,4419,166,1
414,5220,364,3
415,7062,700,3
416,14007,153,4
417,7833,304,5
418,3179,5,1
419,15139,885,5
420,2511,505,1
421,7366,814,3
422,4356,752,5
423,6328,1,2
424,6203,812,5
425,10326,304,5
426,9049,649,2
427,9896,541,1
428,11889,898,1
429,5037,885,5
430,14514,158,5
431,2697,308,2
432,4793,946,1
433,10870,56,4
434,8951,814,5
435,7598,245,1
436,5713,709,2
437,7326,211,1
438,13116,644,1
439,13679,467,1
440,5581,119,5
441,13109,29,1
442,4738,940,1
443,6333,199,3
444,6717,12,5
445,10455,996,5
446,4563,56,1
447,11328,170,1
448,12188,888,1
449,12513,915,5
450,10419,812,5
451,14117,304,4
452,13691,218,4
453,10067,894,5
454,4262,967,1
455,13286,370,1
456,14073,468,1
457,4605,996,3
458,12890,94,1
459,9703,211,1
460,9521,395,5
461,2280,1,3
462,8296,492,5
463,12131,563,1
464,9111,272,4
465,8983,996,2
466,6722,395,3
467,656,547,2
468,10815,448,3
469,9089,862,1
470,9981,153,5
471,8935,340,1
472,6236,390,5
473,2472,584,5
474,13828,933,1
475,8565,534,2
476,8021,574,1
477,9522,222,1
478,11907,843,1
479,6022,636,3
480,3816,32,1
481,6468,898,1
482,6750,996,1
483,7596,991,1
484,12657,86,4
485,7169,906,5
486,3000,747,4
487,10738,84,2
488,3777,194,3
489,10746,40,1
490,2690,347,4
491,14356,552,2
492,13363,942,3
493,7892,94,3
494,4096,641,4
495,7101,326,5
496,13370,313,3
497,13869,802,4
498,10718,797,5
499,8936,691,1
500,7005,814,1
501,12061,817,1
502,6820,607,2
503,9840,791,3
504,13322,396,3
505,14246,636,1
506,11827,858,3
507,13144,812,2
508,13420,235,4
509,10655,592,2
510,7109,292,5
511,12296,78,1
512,10194,636,4
513,14770,688,2
514,4771,694,1
515,8803,128,5
516,5643,601,5
517,4004,625,1
518,8119,919,4
519,363,858,3
520,5701,693,1
521,9850,793,1
522,5588,600,2
523,1545,867,1
524,35,692,3
525,10577,665,4
526,6588,706,5
527,12764,262,5
528,5826,135,3
529,4883,56,3
530,5851,935,2
531,6086,501,4
532,14173,47,2
533,7582,870,5
534,13862,234,5
535,10306,837,2
536,2387,320,4
537,9607,744,1
538,9087,163,1
539,4508,82,1
540,11989,888,5
541,8213,517,2
542,3425,235,4
543,3495,828,2
544,3013,996,4
545,10611,44,5
546,7823,865,1
547,14902,858,5
548,9201,304,3
549,12576,41,1
550,5999,30,4
551,11454,84,1
552,12935,170,5
553,2437,54,3
554,9556,998,4
555,3884,304,5
556,10713,793,4
557,10593,574,1
558,8601,320,1
559,12331,797,3
560,3008,870,1
561,10684,320,1
562,11540,793,5
563,11210,964,5
564,8114,921,2
565,2786,292,5
566,6174,255,5
567,10125,983,1
568,10324,310,4
569,14269,781,2
570,15157,86,4
571,5595,584,4
572,5619,960,4
573,9379,343,1
574,12412,944,5
575,11152,492,5
576,12523,153,1
577,9586,856,3
578,5541,611,5
579,4219,304,4
580,13192,538,3
581,231,169,2
582,2380,646,3
583,12477,50,2
584,9223,837,5
585,2587,910,2
586,6427,235,5
587,13804,436,5
588,8905,996,5
589,13166,812,1
590,12920,35,3
591,9032,597,1
592,6174,815,2
593,14310,492,5
594,9148,812,2
595,5578,1,5
596,13128,383,2
597,6116,59,3
598,3508,701,1
599,12725,13,4
600,4946,320,3
601,11194,483,5
602,13272,170,5
603,8876,996,3
604,10103,170,3
605,5793,840,4
606,6740,889,3
607,12024,266,5
608,8336,501,1
609,8689,64,1
610,5691,991,1
611,13716,782,3
612,15148,912,1
613,11764,56,5
614,4264,170,1
615,8077,744,1
616,14779,765,2
617,7524,173,4
618,12393,188,4
619,9863,744,4
620,2242,795,1
621,12307,793,1
622,3854,219,5
623,7537,653,4
624,12136,235,1
625,11341,917,1
626,10253,235,3
627,3004,94,2
628,12510,94,3
629,6951,538,5
630,10433,244,5
631,6710,927,5
632,8071,620,2
633,11434,395,5
634,10510,597,1
635,9605,858,3
636,12183,687,5
637,188,424,1
638,2725,677,5
639,8139,795,5
640,12238,56,5
641,5069,370,4
642,2456,844,3
643,13225,84,1
644,14480,527,5
645,3893,127,5
646,5012,29,5
647,13075,384,3
648,11702,463,5
649,12754,959,1
650,14319,235,4
651,15229,872,5
652,14546,590,1
653,9893,209,2
654,15344,668,1
655,10239,426,5
656,6372,357,3
657,7236,233,4
658,6930,646,1
659,4878,121,3
660,7986,721,3
661,8817,501,1
662,4621,765,3
663,10008,885,3
664,9044,791,5
665,12432,885,4
666,8385,573,2
667,9380,687,1
668,6783,775,1
669,11253,930,3
670,9149,563,5
671,11672,856,1
672,15045,591,3
673,11739,165,4
674,9357,432,1
675,12209,35,4
676,5731,270,2
677,8356,812,1
678,11686,127,5
679,12754,94,1
680,6230,754,5
681,14522,39,4
682,13626,395,5
683,6415,206,3
684,2479,597,5
685,12343,894,3
686,6026,130,4
687,8605,382,1
688,10023,395,5
689,3228,340,1
690,9787,704,4
691,13515,304,1
692,6050,293,1
693,5504,62,4
694,5666,233,4
695,6704,938,2
696,13987,192,1
697,7316,382,4
698,9891,287,3
699,4663,743,3
700,11882,765,1
701,8893,538,3
702,3091,383,3
703,7206,119,4
704,13835,908,4
705,7421,51,1
706,14496,567,1
707,5653,320,1
708,11086,33,1
709,11763,312,3
710,4192,856,1
711,12059,395,5
712,13876,43,1
713,920,967,3
714,7468,199,3
715,11163,733,3
716,14790,83,1
717,9585,804,1
718,6299,353,5
719,6741,926,1
720,13455,62,1
721,10430,152,3
722,5064,429,3
723,14326,481,5
724,4331,584,1
725,11688,320,4
726,5913,597,1
727,9138,909,2
728,14305,105,5
729,12302,987,5
730,14180,184,5
731,6210,636,1
732,10663,235,1
733,5996,127,5
734,3345,878,2
735,5757,619,5
736,12564,492,2
737,12474,391,4
738,7788,504,1
739,12467,395,5
740,8822,91,1
741,15115,274,3
742,10646,170,1
743,6251,261,1
744,5139,35,2
745,10676,26,1
746,5280,744,4
747,2243,889,2
748,11276,99,5
749,12079,283,3
750,9688,492,4
751,5239,874,5
752,13128,219,5
753,11300,274,1
754,13579,320,5
755,7059,109,1
756,3111,50,3
757,13622,922,1
758,6789,379,4
759,5165,646,4
760,15038,812,2
761,8500,837,1
762,13155,976,1
763,8602,127,4
764,14341,694,5
765,6396,956,1
766,9162,395,2
767,6657,676,4
768,2886,129,2
769,8794,795,4
770,4471,235,5
771,13575,647,5
772,9279,900,3
773,8578,504,5
774,9963,684,4
775,6455,489,3
776,5364,805,3
777,8925,258,2
778,7533,67,5
779,10537,232,1
780,7237,320,1
781,6834,624,4
782,534,235,4
783,14274,335,1
784,8061,285,1
785,11119,353,3
786,5606,504,3
787,8303,192,1
788,11519,708,1
789,8808,968,5
790,9190,837,3
791,13073,318,3
792,12891,767,5
793,13517,164,5
794,7182,35,2
795,9389,812,5
796,5966,246,5
797,11435,272,3
798,6217,714,2
799,10784,770,4
800,780,235,3
801,11312,981,4
802,7792,871,1
803,8206,50,3
804,5887,153,2
805,12997,50,2
806,12413,826,5
807,8746,501,2
808,14306,39,2
809,7037,216,1
810,1696,705,3
811,7905,632,1
812,13025,255,5
813,14422,959,5
814,4709,747,4
815,3290,382,3
816,5435,118,2
817,14297,402,4
818,12663,154,2
819,5406,829,1
820,10783,1,1
821,7921,653,3
822,5296,911,1
823,4285,196,2
824,12931,35,1
825,13701,336,1
826,3204,59,1
827,9172,238,5
828,7124,611,5
829,7196,781,1
830,15221,194,5
831,12497,292,3
832,4882,744,3
833,5634,304,5
834,12218,56,3
835,10145,91,4
836,13690,525,4
837,13978,696,5
838,14795,812,1
839,10114,972,4
840,6541,814,3
841,11085,304,2
842,13887,970,3
843,13385,383,2
844,7473,939,5
845,4330,382,1
846,6942,492,3
847,7458,438,4
848,14363,170,2
849,9845,38,5
850,14085,401,1
851,5467,184,5
852,4635,576,1
853,11515,35,4
854,13537,209,3
855,4961,649,3
856,11710,871,3
857,5928,235,2
858,4014,443,1
859,7274,128,5
860,13488,560,5
861,5921,376,5
862,9072,129,4
863,13489,353,1
864,6030,698,3
865,14325,50,5
866,4327,769,5
867,13250,969,5
868,14857,952,1
869,14846,127,5
870,6886,865,3
871,7630,27,3
872,10445,1,5
873,15162,395,5
874,3502,949,4
875,11070,96,2
876,15279,888,1
877,3368,733,2
878,5007,1,4
879,9722,390,3
880,9455,396,5
881,6847,744,3
882,8005,113,4
883,10715,358,2
884,11137,872,2
885,13193,996,5
886,11846,235,4
887,12853,862,1
888,13391,91,4
889,10895,795,1
890,11677,540,2
891,11367,733,4
892,5943,785,1
893,4780,238,3
894,11566,459,5
895,7811,812,3
896,8009,110,3
897,10604,50,3
898,14553,636,5
899,6955,265,1
900,12181,130,4
901,10973,56,4
902,5907,124,2
903,13255,96,4
904,5142,814,4
905,11783,538,3
906,8755,704,5
907,8066,308,5
908,7820,286,1
909,6973,392,4
910,15009,814,1
911,7392,794,2
912,6887,35,3
913,1058,576,3
914,4710,336,1
915,10782,768,1
916,8744,837,1
917,10397,885,2
918,7665,383,4
919,9633,729,1
920,14742,501,2
921,7465,395,3
922,12414,153,1
923,7529,791,4
924,10195,708,1
925,2526,219,1
926,12838,795,5
927,11610,539,3
928,7149,996,4
929,8918,702,1
930,13687,899,4
931,3031,247,1
932,5776,235,4
933,3468,252,4
934,11712,342,5
935,6732,158,3
936,11827,597,3
937,5740,381,4
938,14941,537,1
939,14779,517,2
940,9539,798,1
941,12400,885,4
942,13651,278,2
943,5479,539,1
944,7879,611,5
945,6505,373,1
946,7348,812,4
947,11642,235,2
948,4687,864,5
949,11956,566,3
950,11136,996,1
951,3841,690,1
952,14624,744,4
953,12169,127,4
954,13594,993,1
955,5498,779,1
956,10582,555,2
957,6343,902,3
958,13514,40,1
959,9937,247,1
960,15302,296,4
961,8038,320,5
962,8126,107,5
963,11396,127,2
964,3577,501,3
965,2471,504,5
966,10776,226,3
967,3459,856,4
968,7132,359,2
969,6154,935,1
970,11558,359,5
971,12448,611,5
972,6226,153,4
973,6514,736,1
974,11440,996,4
975,2665,826,5
976,14710,411,5
977,8377,504,1
978,8024,868,3
979,9823,767,5
980,13194,56,1
981,4063,383,5
982,10505,383,1
983,12835,410,1
984,15076,573,1
985,15294,56,5
986,8625,650,5
987,10843,121,5
988,3548,428,4
989,5844,395,4
990,6431,379,2
991,5060,424,3
992,13656,691,5
993,7270,667,5
994,4578,839,3
995,12877,457,3
996,14705,94,3
997,11722,370,3
998,3213,578,1
999,9499,79,1
1000,9152,12,1
1001,11117,470,5
1002,10922,744,4
1003,8182,953,1
1004,14901,864,5
1005,4985,904,4
1006,11607,895,5
1007,13344,851,1
1008,11905,204,1
1009,10185,121,5
1010,9055,612,5
1011,7225,96,4
1012,6621,622,1
1013,10972,235,5
1014,12980,203,5
1015,14538,128,5
1016,9466,744,2
1017,12535,320,3
1018,7130,148,5
1019,11697,383,4
1020,7671,886,2
1021,11725,234,1
1022,9413,607,2
1023,9907,492,4
1024,2924,731,3
1025,6967,54,5
1026,5650,64,3
1027,7977,573,1
1028,6311,336,2
1029,9780,683,1
1030,3906,918,4
1031,3420,14,5
1032,1021,660,1
1033,13295,235,2
1034,11239,302,1
1035,3411,515,4
1036,9851,726,2
1037,3744,614,1
1038,14952,862,1
1039,8907,996,5
1040,6574,127,1
1041,9830,780,1
1042,3328,595,2
1043,13674,1,4
1044,15052,711,5
1045,8443,170,1
1046,11097,885,5
1047,6628,871,2
1048,5911,901,4
1049,6117,43,2
1050,12231,244,5
1051,14436,935,5
1052,13792,321,4
1053,7595,149,2
1054,9797,393,1
1055,13922,576,5
1056,5512,598,1
1057,10643,508,4
1058,10575,320,4
1059,13209,320,5
1060,14443,905,1
1061,13860,177,1
1062,8483,282,3
1063,12956,885,5
1064,7344,398,1
1065,14887,170,1
1066,12723,189,2
1067,6404,453,4
1068,10558,584,1
1069,7349,235,1
1070,8201,342,5
1071,12192,424,1
1072,6453,573,1
1073,3141,394,4
1074,12452,111,3
1075,7738,501,1
1076,3556,71,3
1077,15398,792,1
1078,10490,459,5
1079,13078,56,1
1080,6729,12,5
1081,5965,996,5
1082,8609,767,3
1083,7601,934,5
1084,14389,312,1
1085,7121,899,4
1086,5542,395,5
1087,11222,383,1
1088,14061,812,1
1089,6892,492,4
1090,2808,742,5
1091,6983,96,1
1092,14275,981,3
1093,3882,885,1
1094,6206,733,4
1095,10797,12,3
1096,13918,567,1
1097,1813,855,1
1098,10672,751,1
1099,15064,636,3
1100,14444,982,5
1101,14305,599,1
1102,14983,964,4
1103,9513,328,5
1104,13603,646,1
1105,2820,127,5
1106,6112,560,2
1107,12651,252,4
1108,12270,47,1
1109,8121,151,1
1110,6271,737,5
1111,15094,998,5
1112,7083,391,5
1113,14476,265,5
1114,6118,742,5
1115,13988,991,5
1116,11455,706,5
1117,3722,534,1
1118,8906,573,3
1119,8307,504,1
1120,13625,747,5
1121,12378,369,2
1122,7632,872,5
1123,12336,573,5
1124,7532,681,1
1125,13518,304,5
1126,10187,119,5
1127,11863,342,5
1128,5739,1,5
1129,12289,268,4
1130,10586,607,5
1131,9103,299,1
1132,14531,944,4
1133,8505,501,2
1134,14753,320,1
1135,9716,649,3
1136,4548,545,5
1137,10573,979,1
1138,12900,3,5
1139,10872,678,1
1140,13790,607,1
1141,13947,998,5
1142,6733,781,5
1143,10615,858,5
1144,3520,744,2
1145,10153,62,4
1146,6116,153,3
1147,14886,976,1
1148,5942,501,5
1149,13445,196,5
1150,11968,729,1
1151,6439,244,3
1152,3319,961,4
1153,14052,804,4
1154,8988,299,1
1155,7760,812,5
1156,6788,323,5
1157,11923,748,3
1158,15003,441,5
1159,2753,534,3
1160,8562,50,5
1161,13008,815,1
1162,11570,396,5
1163,13762,51,5
1164,8696,35,5
1165,14589,589,3
1166,6782,996,5
1167,12133,328,5
1168,14818,573,5
1169,7768,398,4
1170,7812,56,2
1171,11452,233,4
1172,11887,837,3
1173,6748,127,1
1174,6948,607,5
1175,15318,469,4
1176,13615,320,5
1177,14596,142,1
1178,7783,682,5
1179,11736,260,1
1180,7298,795,2
1181,57,812,1
1182,6267,858,4
1183,14440,747,4
1184,9437,923,2
1185,7508,676,5
1186,6402,383,1
1187,7008,208,1
1188,7090,600,5
1189,11625,212,3
1190,13953,395,1
1191,14308,54,4
1192,7229,996,1
1193,12769,320,5
1194,1475,814,2
1195,5839,492,5
1196,8691,847,3
1197,11867,235,3
1198,7891,663,5
1199,15040,812,5
1200,14910,127,3
1201,8864,50,5
1202,12469,514,2
1203,7016,1,4
1204,7150,573,3
1205,9528,636,5
1206,6004,56,5
1207,6753,629,5
1208,12215,292,5
1209,6660,584,3
1210,3230,695,2
1211,14580,153,4
1212,10978,320,2
1213,11416,255,5
1214,14764,834,5
1215,9084,668,1
1216,14372,744,5
1217,4507,157,5
1218,5311,382,5
1219,5724,808,5
1220,5687,767,1
1221,13405,992,4
1222,12990,395,5
1223,14495,292,4
1224,6709,735,1
1225,4203,395,1
1226,7861,304,2
1227,8803,679,5
1228,5992,296,4
1229,7027,584,5
1230,14345,607,4
1231,11214,516,5
1232,13440,663,3
1233,15316,235,4
1234,10880,79,1
1235,2357,857,1
1236,3833,166,1
1237,14567,744,4
1238,10253,403,5
1239,8796,767,4
1240,8842,153,4
1241,15397,320,4
1242,3652,707,3
1243,12888,396,1
1244,14996,863,1
1245,11275,1,5
1246,12548,121,2
1247,9792,935,3
1248,10525,636,5
1249,5700,194,5
1250,7536,21,1
1251,6085,304,4
1252,4632,744,1
1253,5407,395,2
1254,11192,30,3
1255,14560,304,2
1256,9276,353,1
1257,4823,597,3
1258,5117,35,5
1259,6132,308,1
1260,8783,159,4
1261,6855,170,3
1262,15276,390,4
1263,9704,812,2
1264,8287,320,3
1265,4310,403,1
1266,14075,677,5
1267,5842,96,1
1268,15332,775,4
1269,13388,474,5
1270,6222,353,1
1271,13697,837,5
1272,13728,234,3
1273,1903,347,3
1274,6922,105,5
1275,9394,139,1
1276,12556,573,1
1277,3276,187,1
1278,6604,643,4
1279,14390,492,5
1280,4678,891,1
1281,8853,780,5
1282,7708,837,3
1283,11400,292,5
1284,14772,634,3
1285,9492,753,1
1286,6839,636,5
1287,11500,795,1
1288,9272,594,1
1289,11041,795,4
1290,7967,235,5
1291,3450,607,2
1292,14142,898,4
1293,10596,882,4
1294,6149,987,3
1295,10637,646,3
1296,14971,799,1
1297,6376,991,4
1298,2596,382,4
1299,14890,744,1
1300,2799,541,1
1301,14375,996,4
1302,8235,909,1
1303,13496,574,3
1304,10184,964,5
1305,8552,105,1
1306,7075,353,3
1307,14135,896,5
1308,8466,952,4
1309,14836,12,3
1310,3629,1,5
1311,12153,330,5
1312,5241,816,1
1313,1818,795,1
1314,13924,795,5
1315,14573,56,1
1316,2818,656,1
1317,5391,489,5
1318,13125,403,1
1319,3563,318,1
1320,2483,910,5
1321,11667,170,5
1322,4627,728,2
1323,12068,759,4
1324,9287,292,1
1325,7987,636,5
1326,7241,121,5
1327,4898,989,4
1328,5476,778,2
1329,6920,991,2
1330,13923,771,3
1331,6593,160,1
1332,7467,91,1
1333,8921,412,5
1334,13674,492,1
1335,3691,513,3
1336,14140,753,3
1337,12420,573,1
1338,7077,226,1
1339,9124,775,1
1340,6989,858,4
1341,6358,342,5
1342,2724,292,5
1343,11663,541,2
1344,13072,348,4
1345,4423,127,4
1346,8609,996,4
1347,6825,235,1
1348,8998,729,4
1349,11665,127,2
1350,2356,252,5
1351,12028,744,2
1352,11518,27,4
1353,15097,684,5
1354,3875,116,1
1355,11184,516,4
1356,10603,849,1
1357,13906,35,5
1358,7705,644,1
1359,5972,50,4
1360,8488,805,1
1361,13198,812,1
1362,11415,877,2
1363,10687,121,2
1364,13346,573,1
1365,13437,45,1
1366,7167,381,3
1367,5674,563,5
1368,7290,492,5
1369,8019,894,1
1370,10606,555,1
1371,2603,877,5
1372,12201,812,5
1373,13712,395,2
1374,11707,744,4
1375,4897,383,4
1376,12647,597,5
1377,3786,680,2
1378,13561,50,1
1379,11658,646,1
1380,6451,153,5
1381,5714,979,1
1382,9400,549,5
1383,4411,676,1
1384,2656,638,1
1385,2815,271,1
1386,8053,320,5
1387,10585,473,5
1388,12329,235,5
1389,1982,478,2
1390,6094,858,2
1391,7569,347,3
1392,12894,53,1
1393,6028,370,5
1394,15244,675,1
1395,9593,968,3
1396,8518,353,3
1397,2821,597,4
1398,7570,25,3
1399,7612,795,1
1400,12704,627,1
1401,7518,937,1
1402,8678,574,2
1403,14697,293,4
1404,12319,396,5
1405,10896,127,1
1406,11168,211,2
1407,14076,338,1
1408,13167,558,5
1409,12205,166,1
1410,4599,477,5
1411,7252,636,1
1412,14967,171,5
1413,10531,170,4
1414,11323,573,5
1415,15338,137,1
1416,7773,687,5
1417,6507,643,5
1418,13191,596,1
1419,7714,169,3
1420,12927,395,5
1421,12559,693,1
1422,10605,342,5
1423,1111,834,5
1424,14514,395,4
1425,14430,674,1
1426,7943,326,1
1427,3712,320,4
1428,7703,888,4
1429,13237,270,5
1430,1037,965,4
1431,14427,130,5
1432,8723,812,3
1433,8830,972,3
1434,4020,715,2
1435,9592,488,4
1436,2637,945,4
1437,7299,993,2
1438,3284,808,5
1439,7747,292,3
1440,7020,410,1
1441,9130,62,1
1442,11659,837,1
1443,2638,803,1
1444,1125,860,1
1445,12060,255,4
1446,10786,1,1
1447,7138,68,3
1448,11871,684,1
1449,8258,235,5
1450,5648,492,4
1451,5557,736,1
1452,12785,636,5
1453,4628,230,5
1454,12431,86,4
1455,3704,543,5
1456,12402,425,5
1457,12910,740,5
1458,5242,19,4
1459,11094,40,5
1460,12562,12,4
1461,10529,747,3
1462,7167,148,5
1463,9669,944,4
1464,12960,812,1
1465,9991,996,5
1466,6072,153,4
1467,8093,858,2
1468,4999,780,5
1469,7331,183,1
1470,15098,96,2
1471,9990,531,5
1472,10196,312,5
1473,4091,543,1
1474,15262,56,3
1475,13786,387,1
1476,3131,795,4
1477,5892,530,4
1478,13406,301,5
1479,9570,303,2
1480,7111,56,2
1481,14762,67,1
1482,14349,148,1
1483,14851,383,1
1484,11966,292,3
1485,14343,117,1
1486,13887,746,3
1487,8718,51,4
1488,15155,65,3
1489,12590,607,1
1490,12983,493,3
1491,15168,607,1
1492,15276,212,5
1493,13549,391,1
1494,8216,1,5
1495,7019,983,3
1496,14278,320,3
1497,11240,381,4
